Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
140000,65.796,184.111,85.958,866.837,0.02,0.008,0.275,0.281
140500,182.613,184.443,909.695,871.546,0.007,0.008,0.261,0.281
141000,298.242,183.513,2018.669,863.031,0.021,0.008,0.289,0.28
141500,263.112,185.361,1469.426,875.325,0.008,0.008,0.281,0.281
142000,277.719,186.004,1499.829,878.724,0.002,0.008,0.273,0.281
142500,184.925,185.926,666.037,876.852,0.001,0.008,0.278,0.281
143000,157.657,185.587,503.218,873.368,0.002,0.008,0.28,0.281
143500,244.404,185.825,1257.871,874.811,0.009,0.008,0.282,0.281
144000,144.414,186.435,371.866,877.424,0.005,0.008,0.289,0.281
144500,189.702,186.172,815.03,875.017,0.008,0.007,0.271,0.281
145000,144.487,187.349,435.214,878.15,0.008,0.007,0.277,0.282
145500,202.82,187.973,1072.406,883.948,0.016,0.007,0.275,0.282
146000,196.097,187.198,1003.587,879.621,0.016,0.008,0.278,0.282
146500,242.437,189.198,1000.097,888.225,0.005,0.008,0.289,0.283
147000,284.859,189.835,1900.288,897.83,0.009,0.008,0.274,0.283
147500,76.684,188.537,120.049,890.907,0.008,0.008,0.27,0.283
148000,259.361,190.433,1691.385,906.778,0.017,0.008,0.283,0.283
148500,230.495,192.304,1183.989,918.142,0.004,0.008,0.269,0.283
149000,266.019,193.748,1887.997,932.407,0.019,0.008,0.279,0.283
149500,116.655,194.536,238.221,933.368,0.007,0.008,0.269,0.284
150000,300.68,194.865,1778.356,937.076,0.002,0.008,0.278,0.284
