Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
41500,-3.662,-55.701,21.921,695.866,0.001,0.008,0.289,0.445
42000,-28.409,-55.376,201.742,689.984,0.0,0.008,0.45,0.445
42500,-0.355,-54.728,64.952,682.63,0.002,0.008,0.188,0.442
43000,-11.493,-54.226,26.225,674.998,0.003,0.008,0.367,0.441
43500,-13.046,-53.752,42.623,667.729,0.001,0.008,0.408,0.441
44000,-36.49,-53.556,314.682,663.717,0.0,0.008,0.475,0.441
44500,-9.197,-53.058,33.962,656.641,0.0,0.008,0.381,0.44
45000,-29.919,-52.801,221.298,651.804,0.0,0.007,0.448,0.44
45500,-95.337,-53.268,996.336,655.59,0.001,0.007,0.471,0.441
46000,-37.66,-53.098,296.248,651.684,0.0,0.007,0.44,0.441
46500,34.032,-52.161,177.58,646.586,0.0,0.007,0.444,0.441
47000,-34.007,-51.968,288.867,642.781,0.0,0.007,0.472,0.441
47500,-7.433,-51.5,23.273,636.26,0.0,0.007,0.441,0.441
48000,6.731,-50.893,21.753,629.859,0.034,0.007,0.397,0.441
48500,-29.954,-50.677,181.091,625.232,0.0,0.007,0.467,0.441
49000,-25.896,-50.424,169.174,620.579,0.0,0.007,0.414,0.441
49500,-2.92,-49.944,55.076,614.866,0.0,0.007,0.3,0.439
50000,-37.287,-49.818,265.49,611.373,0.0,0.007,0.456,0.439
50500,-33.457,-47.123,262.116,595.54,0.015,0.007,0.448,0.439
51000,-34.107,-42.872,258.267,559.889,0.076,0.008,0.431,0.439
51500,-18.74,-41.812,92.619,517.456,0.003,0.008,0.445,0.439
52000,-34.239,-41.628,251.094,512.239,0.001,0.008,0.466,0.439
52500,-34.835,-41.796,172.957,511.398,0.0,0.008,0.436,0.438
53000,5.426,-41.01,16.448,501.541,0.002,0.008,0.329,0.437
53500,-13.09,-40.901,40.297,497.621,0.0,0.008,0.451,0.437
54000,-5.502,-39.305,31.091,472.224,0.0,0.008,0.384,0.436
54500,-25.999,-38.614,173.411,467.485,0.0,0.008,0.453,0.436
