Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
44500,-6.946,8.586,17.824,47.228,0.001,0.014,0.426,0.406
45000,-26.208,8.199,36.339,47.107,0.027,0.014,0.475,0.407
45500,-0.074,8.108,3.986,46.633,0.003,0.014,0.114,0.404
46000,-4.519,7.971,6.652,46.199,0.001,0.014,0.375,0.404
46500,10.611,7.999,12.773,45.839,0.001,0.014,0.483,0.405
47000,8.113,8.001,12.011,45.48,0.004,0.014,0.427,0.405
47500,12.384,8.047,17.712,45.187,0.005,0.014,0.456,0.405
48000,0.09,7.964,5.263,44.771,0.096,0.015,0.192,0.403
48500,-7.403,7.806,10.807,44.421,0.001,0.014,0.488,0.404
49000,12.94,7.858,21.845,44.191,0.003,0.014,0.428,0.404
49500,29.136,8.073,128.165,45.039,0.002,0.014,0.445,0.405
50000,17.585,8.168,26.757,44.856,0.004,0.014,0.391,0.404
50500,-17.901,7.916,36.36,45.124,0.003,0.014,0.44,0.406
51000,-25.269,7.447,104.141,46.029,0.006,0.014,0.452,0.406
51500,2.281,7.179,20.385,45.823,0.094,0.015,0.125,0.403
52000,-6.975,6.995,14.072,45.872,0.005,0.015,0.429,0.402
52500,7.761,6.982,13.329,45.947,0.008,0.015,0.355,0.402
53000,-33.823,6.591,100.561,46.756,0.005,0.015,0.451,0.403
53500,6.385,6.266,18.632,46.076,0.005,0.015,0.135,0.4
54000,9.94,6.379,11.717,46.154,0.001,0.015,0.424,0.402
54500,25.117,6.292,72.233,45.898,0.001,0.015,0.46,0.402
55000,18.92,6.498,47.12,46.335,0.002,0.015,0.449,0.403
55500,-0.344,6.294,3.803,45.931,0.005,0.015,0.094,0.399
56000,-28.307,5.759,112.069,46.815,0.005,0.015,0.456,0.399
56500,14.455,5.719,45.189,46.769,0.005,0.014,0.425,0.399
57000,5.718,5.572,7.37,46.612,0.005,0.014,0.38,0.398
57500,46.422,5.795,175.098,47.853,0.021,0.014,0.454,0.398
58000,-2.403,5.954,6.171,47.588,0.014,0.014,0.208,0.396
58500,99.509,6.875,631.915,53.712,0.01,0.014,0.452,0.398
59000,2.311,6.771,23.412,53.709,0.012,0.014,0.029,0.394
59500,41.508,6.726,229.347,53.964,0.002,0.014,0.452,0.393
60000,-27.233,6.471,92.4,54.834,0.003,0.014,0.446,0.395
60500,31.34,6.58,99.061,55.507,0.009,0.014,0.446,0.395
61000,-22.643,6.585,81.867,56.097,0.052,0.014,0.461,0.395
61500,36.351,6.655,112.491,56.502,0.011,0.014,0.454,0.395
62000,5.842,6.485,21.82,56.446,0.015,0.014,0.33,0.394
62500,-24.304,6.055,125.198,56.808,0.016,0.014,0.433,0.394
63000,-16.628,6.191,37.303,56.308,0.017,0.014,0.448,0.395
63500,-48.436,5.327,381.548,58.889,0.001,0.014,0.499,0.395
64000,-19.556,5.264,41.543,58.978,0.004,0.014,0.492,0.396
64500,7.495,5.481,22.483,58.939,0.002,0.014,0.496,0.396
65000,58.371,6.224,119.966,59.872,0.004,0.013,0.489,0.396
65500,-2.422,6.131,1.435,59.414,0.012,0.013,0.499,0.399
66000,-1.113,6.36,8.383,58.925,0.055,0.014,0.328,0.397
66500,45.578,6.532,161.835,60.002,0.003,0.013,0.496,0.398
67000,-37.099,6.086,110.181,61.036,0.006,0.013,0.499,0.399
67500,-3.884,5.35,40.706,60.428,0.004,0.013,0.45,0.399
68000,-14.341,5.494,19.7,59.533,0.0,0.013,0.499,0.399
68500,-19.094,5.285,31.895,59.76,0.004,0.013,0.499,0.403
69000,12.016,5.594,10.927,59.456,0.003,0.013,0.498,0.403
69500,9.775,5.654,19.26,59.565,0.005,0.013,0.487,0.404
70000,-6.898,5.565,8.935,59.596,0.003,0.012,0.495,0.409
70500,36.907,6.199,100.536,59.997,0.006,0.012,0.471,0.409
71000,17.697,6.185,20.021,59.952,0.013,0.012,0.493,0.409
71500,46.155,6.225,204.53,59.971,0.011,0.012,0.495,0.41
72000,-4.189,6.458,11.427,59.405,0.003,0.012,0.489,0.41
72500,1.97,6.364,3.491,59.151,0.014,0.012,0.436,0.41
73000,-21.622,6.282,44.032,59.282,0.023,0.012,0.444,0.41
73500,-23.744,6.067,42.857,59.55,0.003,0.012,0.497,0.411
74000,37.076,6.646,157.747,60.677,0.006,0.012,0.498,0.412
74500,23.767,6.98,70.239,61.198,0.011,0.012,0.485,0.412
75000,-1.489,6.907,5.792,60.983,0.026,0.012,0.402,0.413
75500,-15.215,6.459,27.581,60.321,0.003,0.012,0.498,0.413
76000,-13.046,6.593,24.605,59.701,0.02,0.012,0.46,0.413
76500,37.208,6.695,127.757,60.419,0.011,0.011,0.485,0.414
77000,-3.177,6.761,9.922,60.212,0.011,0.011,0.409,0.414
77500,50.059,6.778,193.842,60.486,0.018,0.011,0.484,0.414
78000,-7.739,6.805,21.865,60.484,0.001,0.011,0.458,0.415
78500,10.646,6.351,28.842,58.899,0.001,0.011,0.497,0.415
79000,-1.456,6.262,4.614,58.406,0.001,0.01,0.498,0.417
79500,10.319,6.026,12.785,57.56,0.006,0.01,0.495,0.417
80000,-1.09,6.173,9.824,57.517,0.072,0.011,0.37,0.417
80500,25.486,6.302,59.091,57.936,0.006,0.011,0.488,0.418
