Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
55500,-1.673,-0.07,37.313,36.477,0.016,0.026,0.798,0.761
56000,0.499,-0.062,1.845,36.362,0.193,0.028,0.626,0.76
56500,-0.099,-0.052,7.434,36.412,0.034,0.026,0.779,0.765
57000,-0.354,-0.058,10.395,36.431,0.036,0.026,0.745,0.764
57500,0.45,-0.059,14.778,35.93,0.009,0.026,0.797,0.764
58000,0.121,-0.058,4.397,35.923,0.083,0.027,0.218,0.759
58500,0.104,-0.056,92.428,36.209,0.002,0.027,0.799,0.759
59000,0.266,-0.055,14.389,36.031,0.016,0.027,0.775,0.758
59500,0.008,-0.056,12.125,35.068,0.001,0.027,0.798,0.758
60000,-0.505,-0.078,40.946,34.929,0.006,0.027,0.798,0.758
60500,0.917,-0.061,4.954,34.511,0.075,0.028,0.273,0.753
61000,1.652,-0.061,7.667,34.521,0.025,0.027,0.791,0.753
61500,-0.663,-0.064,19.198,34.432,0.011,0.027,0.796,0.753
62000,-0.502,-0.082,26.829,34.438,0.018,0.027,0.799,0.753
62500,-1.251,-0.102,12.664,34.462,0.005,0.026,0.799,0.754
63000,-0.282,-0.106,11.252,34.469,0.012,0.025,0.748,0.757
63500,-0.715,-0.105,56.417,34.977,0.003,0.025,0.799,0.757
64000,0.824,-0.105,6.035,35.02,0.027,0.025,0.77,0.757
64500,-0.043,-0.11,49.788,34.932,0.001,0.024,0.8,0.757
65000,-0.397,-0.122,70.123,35.61,0.005,0.024,0.799,0.758
65500,0.127,-0.102,33.834,35.323,0.076,0.025,0.72,0.757
66000,-0.845,-0.112,81.969,36.097,0.004,0.025,0.798,0.757
66500,-1.825,-0.13,124.171,37.285,0.008,0.024,0.799,0.762
67000,0.642,-0.106,7.946,36.586,0.039,0.024,0.793,0.762
67500,0.666,-0.071,143.04,37.609,0.006,0.024,0.8,0.762
68000,-0.006,-0.069,12.849,37.698,0.008,0.024,0.783,0.762
68500,-0.859,-0.065,36.762,37.428,0.016,0.024,0.797,0.762
69000,-0.39,-0.059,16.185,37.426,0.02,0.024,0.766,0.762
69500,1.215,-0.037,5.887,35.266,0.036,0.025,0.765,0.761
70000,-0.198,-0.031,25.755,35.285,0.016,0.025,0.79,0.761
70500,-1.778,-0.055,9.4,35.129,0.09,0.025,0.353,0.757
71000,-0.142,-0.043,21.854,34.966,0.005,0.025,0.799,0.757
71500,-1.138,-0.04,8.203,34.941,0.043,0.025,0.782,0.757
72000,-1.122,-0.05,24.956,35.035,0.005,0.025,0.799,0.757
72500,-1.989,-0.045,57.987,35.323,0.01,0.025,0.8,0.757
73000,-0.734,-0.047,23.935,35.411,0.004,0.024,0.799,0.757
73500,-1.006,-0.053,116.178,36.376,0.002,0.024,0.8,0.759
74000,-0.101,-0.059,8.444,36.335,0.019,0.024,0.774,0.759
74500,-0.976,-0.084,31.794,36.497,0.008,0.023,0.796,0.759
75000,1.708,-0.065,15.9,36.523,0.046,0.024,0.783,0.759
75500,0.939,-0.049,12.316,36.378,0.005,0.024,0.799,0.759
76000,-0.023,-0.056,38.061,36.608,0.0,0.024,0.8,0.759
76500,-0.06,-0.079,0.676,35.912,0.031,0.024,0.74,0.759
77000,0.889,-0.07,3.639,35.234,0.169,0.026,0.338,0.754
77500,-1.285,-0.07,13.906,33.448,0.01,0.026,0.795,0.754
78000,1.274,-0.05,10.381,32.929,0.003,0.026,0.8,0.754
78500,-0.0,-0.056,13.487,33.039,0.0,0.025,0.799,0.757
79000,-0.094,-0.067,44.838,32.988,0.004,0.025,0.798,0.757
79500,1.44,-0.065,4.589,32.909,0.054,0.025,0.757,0.757
80000,1.519,-0.057,14.113,32.591,0.113,0.026,0.514,0.754
80500,0.565,-0.056,126.529,33.799,0.002,0.025,0.8,0.754
81000,1.321,-0.047,107.095,34.832,0.003,0.025,0.8,0.754
81500,-1.305,-0.054,10.567,34.902,0.03,0.026,0.797,0.754
82000,0.504,-0.049,1.51,34.706,0.025,0.026,0.792,0.754
82500,-0.786,-0.065,7.556,34.251,0.055,0.026,0.667,0.753
83000,-0.001,-0.071,3.272,33.976,0.003,0.026,0.767,0.753
83500,0.176,-0.075,14.426,33.438,0.016,0.026,0.791,0.753
84000,0.684,-0.067,25.997,33.649,0.008,0.026,0.795,0.753
84500,-0.0,-0.066,30.07,33.76,0.0,0.026,0.8,0.753
85000,-1.519,-0.087,27.863,33.981,0.006,0.026,0.8,0.753
85500,0.11,-0.079,13.689,33.546,0.045,0.026,0.779,0.753
