Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
119000,27.718,-39.482,57.555,463.666,0.057,0.135,0.424,0.393
119500,50.076,-39.543,146.486,462.06,0.165,0.136,0.431,0.393
120000,-95.551,-39.962,649.244,466.153,0.058,0.135,0.46,0.393
120500,10.94,-40.156,53.528,465.206,0.147,0.136,0.302,0.392
121000,-20.672,-39.427,53.714,454.745,0.291,0.136,0.251,0.391
121500,27.321,-39.616,108.832,453.684,0.18,0.137,0.428,0.391
122000,-37.505,-37.855,95.464,435.59,0.131,0.137,0.436,0.391
122500,4.431,-37.441,54.639,435.175,0.166,0.137,0.336,0.39
123000,-57.963,-36.75,505.579,427.785,0.164,0.136,0.413,0.39
123500,6.887,-36.257,49.183,426.43,0.402,0.14,0.032,0.386
124000,-78.778,-35.346,601.363,417.099,0.193,0.14,0.411,0.386
124500,48.603,-34.678,238.931,419.033,0.133,0.141,0.443,0.386
125000,-65.871,-34.223,382.154,407.109,0.149,0.142,0.437,0.386
125500,26.832,-33.956,61.347,407.33,0.104,0.141,0.422,0.388
126000,-121.4,-34.305,1225.986,408.404,0.149,0.141,0.441,0.388
126500,69.334,-33.71,516.402,412.303,0.12,0.139,0.442,0.391
127000,-29.929,-34.001,81.119,412.76,0.118,0.137,0.429,0.394
127500,-67.358,-33.626,436.04,406.721,0.085,0.136,0.457,0.394
128000,-79.5,-34.427,697.954,412.469,0.167,0.137,0.413,0.398
128500,-61.421,-35.281,160.582,413.322,0.12,0.137,0.438,0.398
129000,-87.717,-36.385,585.532,418.491,0.3,0.139,0.376,0.397
129500,-88.513,-37.575,795.373,424.81,0.164,0.14,0.436,0.397
130000,-123.709,-37.691,1312.311,425.389,0.077,0.14,0.457,0.397
130500,-60.099,-37.563,437.091,424.746,0.114,0.14,0.454,0.397
131000,6.47,-36.82,28.209,420.186,0.171,0.141,0.243,0.395
131500,-69.749,-36.945,340.24,421.718,0.113,0.14,0.439,0.396
132000,-82.009,-37.866,611.473,426.617,0.187,0.139,0.426,0.399
132500,-39.221,-37.945,184.972,427.489,0.122,0.139,0.349,0.398
133000,-4.484,-37.807,53.396,426.518,0.38,0.141,0.084,0.394
133500,-80.432,-38.799,424.17,430.315,0.043,0.141,0.444,0.395
134000,-33.248,-38.417,123.866,427.664,0.08,0.141,0.441,0.395
134500,-30.195,-38.438,149.51,428.239,0.112,0.141,0.416,0.395
135000,-35.97,-37.951,224.11,423.925,0.142,0.141,0.337,0.394
135500,30.091,-37.284,65.601,421.002,0.228,0.142,0.406,0.394
136000,-20.596,-37.163,127.808,421.308,0.284,0.144,0.33,0.393
136500,48.984,-36.182,284.259,420.862,0.088,0.145,0.466,0.393
137000,-56.668,-35.932,177.139,418.117,0.197,0.144,0.414,0.393
137500,-86.233,-36.708,328.061,420.168,0.1,0.143,0.445,0.396
138000,-100.686,-37.727,904.887,428.805,0.193,0.143,0.418,0.398
138500,38.285,-37.898,131.485,428.429,0.091,0.143,0.445,0.398
139000,-38.794,-38.024,167.241,429.164,0.192,0.143,0.433,0.399
139500,78.652,-36.653,616.42,431.919,0.092,0.143,0.445,0.399
140000,-94.458,-36.557,1111.086,436.247,0.128,0.143,0.408,0.398
140500,44.629,-36.047,92.077,435.851,0.141,0.143,0.421,0.401
141000,-100.819,-35.931,959.721,436.519,0.125,0.143,0.447,0.401
141500,62.61,-34.15,451.194,425.204,0.086,0.142,0.455,0.402
142000,-46.569,-34.297,198.345,425.907,0.307,0.144,0.366,0.401
142500,12.521,-34.237,334.924,428.701,0.147,0.144,0.399,0.405
143000,-81.268,-34.059,550.925,428.338,0.146,0.144,0.422,0.405
143500,39.631,-33.92,185.074,429.01,0.146,0.144,0.423,0.404
144000,-64.05,-33.806,444.553,428.829,0.131,0.144,0.434,0.404
144500,46.748,-32.815,248.105,428.621,0.19,0.146,0.438,0.404
145000,-146.961,-32.954,1824.666,431.986,0.24,0.147,0.408,0.404
145500,17.616,-33.427,30.224,427.718,0.113,0.146,0.437,0.404
146000,-112.989,-33.628,1227.619,432.798,0.26,0.148,0.401,0.403
146500,-32.945,-32.913,136.502,422.857,0.211,0.148,0.379,0.403
147000,-56.938,-31.969,163.118,402.184,0.202,0.148,0.422,0.403
147500,65.397,-30.388,442.748,397.296,0.21,0.149,0.418,0.403
148000,-47.642,-29.689,274.563,390.898,0.109,0.15,0.412,0.402
148500,-26.5,-28.196,125.351,377.899,0.233,0.151,0.387,0.402
149000,-76.804,-28.673,455.829,380.246,0.176,0.151,0.42,0.403
149500,-20.575,-28.653,81.337,380.323,0.239,0.151,0.363,0.402
150000,-72.12,-27.614,461.319,363.021,0.112,0.15,0.454,0.402
150500,-56.338,-28.89,356.2,363.205,0.133,0.151,0.441,0.402
151000,-3.979,-28.841,150.014,363.449,0.383,0.153,0.077,0.402
151500,-23.65,-28.606,111.38,363.695,0.171,0.154,0.344,0.401
152000,-74.191,-28.216,826.295,360.949,0.147,0.155,0.436,0.401
152500,30.844,-28.182,147.055,361.769,0.182,0.156,0.424,0.4
153000,45.556,-27.194,161.299,361.774,0.161,0.156,0.424,0.4
153500,69.807,-26.19,499.104,365.251,0.254,0.157,0.398,0.401
154000,-128.458,-27.879,1852.772,382.127,0.198,0.159,0.426,0.401
154500,26.38,-27.526,98.962,382.232,0.169,0.157,0.425,0.403
155000,-98.988,-28.373,641.195,387.995,0.223,0.157,0.411,0.404
155500,-20.572,-28.209,118.545,387.246,0.108,0.156,0.394,0.404
156000,-3.722,-27.683,111.87,386.12,0.367,0.159,0.016,0.399
156500,-83.406,-27.637,485.516,385.473,0.103,0.159,0.444,0.399
