Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
114000,98.654,97.313,234.456,212.504,0.009,0.032,0.47,0.475
114500,83.452,97.114,160.601,211.719,0.024,0.032,0.472,0.475
115000,117.923,97.457,290.51,212.774,0.018,0.031,0.477,0.475
115500,79.689,97.181,151.394,212.104,0.013,0.031,0.473,0.475
116000,74.607,96.827,138.374,211.029,0.029,0.031,0.47,0.475
116500,84.425,96.954,181.315,211.578,0.013,0.031,0.47,0.475
117000,127.036,96.989,313.35,211.443,0.025,0.03,0.478,0.475
117500,89.316,96.994,172.125,211.48,0.008,0.03,0.475,0.475
118000,116.183,97.175,280.847,212.019,0.015,0.03,0.476,0.475
118500,109.286,97.267,237.57,212.218,0.022,0.029,0.475,0.475
119000,103.835,97.348,256.078,212.75,0.025,0.029,0.472,0.474
119500,117.892,97.752,286.627,214.305,0.009,0.029,0.475,0.474
120000,112.288,98.244,258.364,215.383,0.01,0.028,0.475,0.475
120500,96.0,98.23,205.126,215.407,0.016,0.028,0.474,0.475
121000,107.325,98.251,239.902,215.361,0.009,0.028,0.475,0.475
121500,91.069,98.231,155.696,214.88,0.012,0.027,0.476,0.475
122000,88.048,98.073,167.87,214.174,0.013,0.027,0.474,0.475
122500,110.522,98.57,245.551,215.585,0.01,0.027,0.475,0.475
123000,98.195,98.817,185.842,215.833,0.008,0.027,0.476,0.475
123500,89.17,98.766,213.665,216.065,0.017,0.026,0.468,0.475
124000,92.51,98.797,185.221,216.26,0.02,0.026,0.475,0.475
124500,111.775,99.025,244.982,216.975,0.012,0.026,0.477,0.475
125000,126.07,99.476,355.076,219.038,0.012,0.026,0.472,0.474
125500,103.286,99.654,233.977,219.507,0.016,0.026,0.473,0.474
126000,97.205,99.758,205.797,219.871,0.009,0.025,0.474,0.474
126500,118.715,100.291,292.599,221.689,0.01,0.025,0.476,0.474
127000,118.166,100.517,275.521,222.471,0.027,0.025,0.475,0.474
127500,77.725,100.42,133.588,222.265,0.02,0.025,0.474,0.474
128000,116.84,100.5,286.257,222.759,0.007,0.025,0.476,0.474
128500,111.959,100.67,271.602,223.673,0.015,0.024,0.475,0.474
129000,95.599,100.497,200.533,223.034,0.006,0.024,0.473,0.474
129500,117.438,100.765,277.377,223.88,0.013,0.024,0.474,0.474
130000,111.63,100.961,250.632,224.308,0.014,0.024,0.476,0.474
130500,109.713,101.127,258.488,225.142,0.011,0.023,0.475,0.474
131000,127.033,101.441,325.04,226.116,0.005,0.023,0.476,0.474
131500,86.301,101.312,177.132,225.733,0.009,0.023,0.473,0.474
132000,118.66,101.608,289.381,226.563,0.015,0.022,0.475,0.474
132500,114.524,101.682,262.589,226.735,0.006,0.022,0.476,0.474
133000,114.165,102.166,259.52,228.158,0.009,0.022,0.476,0.474
133500,104.136,101.979,220.605,227.373,0.009,0.022,0.476,0.474
134000,123.521,102.159,316.505,228.144,0.01,0.022,0.475,0.474
134500,111.385,102.203,261.673,228.384,0.01,0.021,0.475,0.474
135000,95.577,102.069,217.556,228.079,0.006,0.021,0.473,0.474
135500,89.414,101.838,162.755,227.073,0.006,0.021,0.474,0.474
136000,93.257,101.78,193.415,227.024,0.013,0.021,0.474,0.474
136500,89.847,101.359,178.047,225.292,0.014,0.02,0.473,0.474
137000,101.137,101.494,221.759,225.772,0.01,0.02,0.473,0.474
137500,110.832,101.718,255.24,226.742,0.007,0.02,0.474,0.474
138000,82.355,101.465,179.193,225.96,0.007,0.02,0.47,0.474
