Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
500,-210.452,-210.452,844.133,844.133,0.002,0.002,0.492,0.492
1000,-121.011,-165.732,407.787,625.96,0.024,0.013,0.486,0.489
1500,-254.922,-195.462,1316.564,856.161,0.008,0.011,0.486,0.488
2000,-208.225,-198.653,727.448,823.983,0.009,0.011,0.495,0.49
2500,-208.14,-200.55,963.395,851.865,0.005,0.009,0.493,0.49
3000,-397.468,-233.37,2832.556,1181.98,0.004,0.008,0.496,0.491
3500,-74.468,-210.67,137.428,1032.759,0.013,0.009,0.496,0.492
4000,-197.463,-209.019,689.616,989.866,0.024,0.011,0.497,0.493
4500,-175.647,-205.311,760.58,964.39,0.024,0.013,0.495,0.493
5000,-148.639,-199.644,362.102,904.161,0.004,0.012,0.493,0.493
5500,-211.069,-200.682,786.432,893.458,0.009,0.011,0.491,0.493
6000,-238.581,-203.84,993.711,901.813,0.032,0.013,0.482,0.492
6500,-144.707,-199.292,586.96,877.593,0.017,0.013,0.466,0.49
7000,-86.881,-191.262,563.554,855.162,0.031,0.015,0.435,0.486
7500,-49.651,-181.822,64.686,802.463,0.025,0.015,0.477,0.485
8000,-209.134,-183.529,742.902,798.741,0.03,0.016,0.471,0.484
8500,-204.29,-184.75,777.463,797.489,0.01,0.016,0.473,0.484
9000,-259.789,-188.919,1644.853,844.565,0.003,0.015,0.463,0.483
9500,-307.371,-195.153,1681.555,888.617,0.007,0.015,0.469,0.482
10000,-142.781,-192.534,491.989,868.786,0.029,0.016,0.469,0.481
10500,-366.223,-200.805,3371.123,987.945,0.014,0.015,0.463,0.48
11000,-235.777,-202.395,1324.864,1003.259,0.015,0.015,0.465,0.48
11500,-178.247,-201.345,1077.827,1006.501,0.019,0.016,0.455,0.479
12000,-161.515,-199.685,787.927,997.394,0.005,0.015,0.452,0.478
12500,-150.323,-197.711,714.807,986.091,0.016,0.015,0.458,0.477
13000,-135.979,-195.337,693.267,974.828,0.015,0.015,0.45,0.476
13500,-154.149,-193.811,699.856,964.644,0.006,0.015,0.447,0.475
14000,-117.444,-191.084,430.065,945.552,0.011,0.015,0.456,0.474
14500,-152.623,-189.758,692.79,936.836,0.004,0.014,0.449,0.473
15000,-132.157,-187.838,564.561,924.427,0.009,0.014,0.456,0.473
15500,-106.178,-185.203,258.267,902.938,0.003,0.014,0.454,0.472
16000,-123.24,-183.267,320.073,884.723,0.003,0.013,0.462,0.472
16500,-236.943,-184.894,1678.79,908.786,0.009,0.013,0.439,0.471
17000,-358.457,-189.998,2866.39,966.362,0.007,0.013,0.458,0.47
17500,-246.206,-191.604,1285.816,975.49,0.007,0.013,0.454,0.47
18000,-52.421,-187.738,148.182,952.509,0.013,0.013,0.435,0.469
18500,-354.778,-192.253,2356.901,990.465,0.008,0.013,0.459,0.469
19000,-246.997,-193.693,957.798,989.606,0.01,0.013,0.458,0.468
19500,-230.414,-194.635,1220.746,995.532,0.001,0.012,0.457,0.468
20000,-90.093,-192.021,205.382,975.779,0.001,0.012,0.45,0.468
20500,-111.974,-190.069,287.814,958.999,0.002,0.012,0.455,0.467
21000,-186.181,-189.976,1316.744,967.517,0.003,0.012,0.439,0.467
21500,-68.251,-187.145,188.19,949.393,0.002,0.011,0.435,0.466
22000,-93.592,-185.019,409.596,937.125,0.002,0.011,0.43,0.465
22500,-141.298,-184.048,791.961,933.899,0.002,0.011,0.444,0.465
23000,-316.726,-186.932,3087.09,980.707,0.002,0.011,0.453,0.464
23500,-306.955,-189.486,1796.061,998.055,0.003,0.011,0.454,0.464
24000,-270.017,-191.163,1807.621,1014.921,0.001,0.01,0.453,0.464
24500,-192.534,-191.191,994.461,1014.504,0.003,0.01,0.438,0.463
25000,-148.732,-190.342,745.408,1009.122,0.001,0.01,0.433,0.463
25500,-98.846,-188.548,418.257,997.536,0.002,0.01,0.437,0.462
26000,-341.17,-191.483,2659.415,1029.496,0.004,0.01,0.445,0.462
26500,-172.072,-191.117,958.001,1028.147,0.003,0.01,0.45,0.462
27000,-204.513,-191.365,813.634,1024.174,0.002,0.01,0.459,0.462
27500,-161.904,-190.829,567.222,1015.866,0.0,0.009,0.458,0.462
28000,-0.366,-187.428,41.016,998.458,0.004,0.009,0.026,0.454
28500,-418.709,-191.486,4281.87,1056.062,0.001,0.009,0.449,0.454
29000,-8.362,-188.328,6.419,1037.964,0.001,0.009,0.372,0.452
