Episode,Reward,RewardMovingAvg,Entropy,EntropyMovingAvg
168,250.39996,175.716,3.606,3.319
169,195.51114,175.549,3.585,3.318
170,179.24448,175.406,3.537,3.317
171,173.66667,175.766,3.316,3.314
172,171.11115,176.234,3.21,3.317
173,149.64442,175.696,2.738,3.311
174,167.6,175.142,3.219,3.311
175,195.66667,177.414,3.689,3.336
176,115.43331,177.567,3.689,3.348
177,139.44443,177.346,3.689,3.349
178,155.37773,176.812,3.62,3.35
179,192.09999,176.896,3.55,3.349
180,134.59999,176.415,3.489,3.347
181,193.12222,175.538,3.572,3.346
182,189.51114,174.484,3.689,3.346
183,214.98889,174.408,3.654,3.345
184,190.16667,174.43,3.245,3.346
185,111.37777,173.621,2.766,3.339
186,139.75555,173.246,3.093,3.333
187,143.68889,173.125,3.197,3.328
188,215.57776,173.894,3.654,3.327
189,210.33334,174.337,3.585,3.326
190,211.37775,175.069,3.377,3.323
191,182.33336,174.985,3.606,3.322
192,280.06668,176.041,3.654,3.322
193,169.6111,175.764,3.55,3.321
194,156.11108,175.987,3.199,3.317
195,143.83333,175.791,3.108,3.311
196,152.79999,176.025,3.364,3.308
197,159.66669,175.79,3.489,3.306
198,129.66669,175.077,2.922,3.299
199,213.76668,175.362,3.55,3.299
200,193.04443,175.166,3.572,3.301
201,225.11115,175.199,3.689,3.304
202,153.46664,174.891,3.689,3.312
203,222.43333,176.151,3.572,3.323
204,220.2556,177.1,3.446,3.327
205,278.8222,177.08,3.516,3.325
206,164.4111,177.04,3.385,3.324
207,217.88889,178.609,3.433,3.338
208,271.2222,180.65,3.606,3.352
209,244.1222,182.228,3.62,3.364
210,135.72221,182.728,3.654,3.38
211,219.6778,183.877,3.585,3.393
212,170.23335,183.924,3.55,3.397
213,181.44446,183.815,3.399,3.398
214,193.75557,183.554,3.446,3.396
215,260.14444,184.272,3.689,3.397
216,201.76666,184.684,3.689,3.397
217,251.67775,185.013,3.689,3.398
218,173.81113,184.967,3.689,3.403
219,266.13333,185.879,3.689,3.404
220,223.72218,186.363,3.468,3.402
221,57.35556,185.063,2.291,3.391
222,67.81111,184.17,2.077,3.388
223,121.98889,184.217,2.595,3.387
224,190.62224,184.774,3.503,3.396
225,218.48883,185.715,3.537,3.405
226,202.98886,186.264,3.234,3.411
227,193.82225,186.427,3.468,3.411
228,168.07779,186.265,3.433,3.409
229,165.08888,185.851,3.206,3.405
230,145.67775,185.485,2.859,3.397
231,210.48888,185.834,3.606,3.398
232,210.4889,185.877,3.606,3.404
233,171.88887,185.626,3.654,3.408
234,237.51114,185.711,3.689,3.408
235,158.0222,184.77,3.689,3.408
236,191.84447,184.831,3.585,3.407
237,81.27777,183.268,2.523,3.395
238,135.24445,182.612,2.976,3.389
239,83.53334,181.538,2.64,3.381
240,134.12221,181.105,2.753,3.373
241,98.52222,179.685,2.539,3.366
242,125.58888,178.787,2.359,3.356
243,236.29997,179.064,3.503,3.356
244,195.25552,179.642,3.606,3.362
245,174.95552,180.423,3.489,3.376
246,242.35558,181.393,3.572,3.384
247,105.27779,181.667,3.074,3.389
248,185.96667,181.844,3.689,3.393
249,152.93332,181.96,3.689,3.393
250,164.48889,181.879,3.689,3.393
251,165.41115,180.945,3.689,3.393
252,172.53334,180.89,3.654,3.393
253,158.31111,180.807,3.689,3.393
254,199.35555,181.206,3.689,3.397
255,182.31114,181.29,3.654,3.398
256,259.2,182.576,3.654,3.401
257,297.08893,183.982,3.654,3.408
258,205.6333,184.455,3.606,3.41
259,290.7334,185.924,3.654,3.412
260,209.26668,185.269,3.689,3.413
261,174.92223,184.811,3.689,3.413
262,199.33331,184.708,3.654,3.413
263,273.44443,184.664,3.606,3.412
264,165.32222,184.205,3.164,3.408
265,190.63333,184.61,2.995,3.41
266,281.57776,185.313,3.412,3.412
267,192.78885,185.423,3.516,3.411
268,207.51111,184.994,3.503,3.41
269,210.17775,185.141,3.364,3.408
270,206.16667,185.41,3.537,3.408
271,261.34445,186.287,3.371,3.408
272,207.18886,186.647,3.186,3.408
273,173.35555,186.884,2.996,3.411
274,158.32222,186.792,2.69,3.405
275,127.77776,186.113,2.796,3.396
276,242.3222,187.382,3.62,3.396
277,124.988884,187.237,3.62,3.395
278,196.87779,187.652,3.336,3.392
279,231.3111,188.044,3.13,3.388
280,223.27776,188.931,3.225,3.385
281,209.22223,189.092,3.151,3.381
282,224.68892,189.444,3.151,3.376
283,180.61113,189.1,3.255,3.372
284,235.82222,189.557,3.351,3.373
285,223.78888,190.681,3.572,3.381
286,257.47778,191.858,3.606,3.386
287,135.44444,191.775,2.997,3.384
288,94.90001,190.569,2.42,3.372
289,133.6111,189.801,2.629,3.362
290,150.28886,189.191,3.62,3.364
291,157.66669,188.944,3.689,3.365
292,150.83331,187.652,3.689,3.366
293,171.28891,187.668,3.689,3.367
294,142.14445,187.529,3.654,3.372
295,196.54442,188.056,3.516,3.376
296,229.86664,188.826,3.537,3.377
297,210.75555,189.337,3.281,3.375
298,186.67776,189.907,3.164,3.378
299,196.6222,189.736,3.184,3.374
300,170.45557,189.51,3.08,3.369
301,250.74449,189.766,3.654,3.369
302,155.0,189.782,3.689,3.369
303,183.46664,189.392,3.689,3.37
304,254.27776,189.732,3.689,3.372
305,185.45554,188.799,3.62,3.373
306,145.2,188.607,2.658,3.366
307,130.03334,187.728,2.642,3.358
308,216.25557,187.178,3.303,3.355
309,219.28891,186.93,3.385,3.353
310,172.99998,187.303,3.113,3.347
311,276.69998,187.873,3.689,3.348
312,208.68887,188.258,3.654,3.35
313,218.33337,188.626,3.516,3.351
314,271.64447,189.405,3.606,3.352
315,210.0,188.904,3.281,3.348
316,155.81111,188.444,2.77,3.339
317,213.37772,188.061,3.62,3.338
318,113.744446,187.461,3.689,3.338
319,159.0889,186.39,3.654,3.338
320,150.55553,185.659,3.032,3.334
321,141.66666,186.502,2.249,3.333
322,281.56665,188.639,3.572,3.348
323,180.72221,189.227,3.689,3.359
324,215.21114,189.472,3.338,3.357
325,191.90001,189.207,3.21,3.354
326,218.98888,189.367,3.204,3.354
327,231.47777,189.743,3.279,3.352
328,87.36666,188.936,2.44,3.342
329,172.15553,189.007,3.113,3.341
330,180.65552,189.356,3.654,3.349
331,142.2111,188.674,3.689,3.35
332,178.7333,188.356,3.065,3.345
333,213.87778,188.776,3.481,3.343
334,146.5111,187.866,3.516,3.341
335,233.55557,188.621,3.585,3.34
336,168.3333,188.386,2.96,3.334
337,184.99997,189.423,2.943,3.338
338,203.01112,190.101,3.268,3.341
339,254.8889,191.815,3.62,3.351
340,201.84445,192.492,3.654,3.36
341,214.10002,193.648,3.654,3.371
342,251.18887,194.904,3.62,3.383
343,245.12221,194.992,3.295,3.381
344,253.25558,195.572,3.342,3.379
345,254.41107,196.366,3.281,3.377
346,231.88889,196.262,3.503,3.376
347,263.13333,197.84,3.399,3.379
348,230.57779,198.286,3.384,3.376
349,185.01111,198.607,3.62,3.375
350,213.96666,199.102,3.689,3.375
351,187.7667,199.326,3.654,3.375
352,170.79997,199.308,3.689,3.375
353,220.61108,199.931,3.689,3.375
354,213.29999,200.071,3.654,3.375
355,294.54446,201.193,3.689,3.375
356,223.37778,200.835,3.585,3.375
357,256.8111,200.432,3.329,3.372
358,216.92218,200.545,3.28,3.368
359,212.28885,199.76,3.407,3.366
360,226.05551,199.928,3.42,3.363
361,170.79996,199.887,3.336,3.36
362,272.5222,200.619,3.55,3.359
363,305.59995,200.941,3.654,3.359
364,269.5222,201.983,3.453,3.362
365,230.66669,202.383,3.433,3.366
366,246.5222,202.032,3.433,3.366
367,141.33336,201.518,3.221,3.364
368,245.31108,201.896,3.55,3.364
369,147.60002,201.27,3.654,3.367
370,216.7111,201.375,3.689,3.368
371,124.288864,200.005,3.62,3.371
372,175.28888,199.686,3.329,3.372
373,123.34444,199.186,2.427,3.367
374,107.85556,198.681,2.384,3.364
375,219.89998,199.602,3.489,3.371
376,130.66664,198.486,3.689,3.371
377,172.5222,198.961,3.62,3.371
378,130.21107,198.294,3.418,3.372
379,167.37778,197.655,3.255,3.373
380,149.39998,196.916,3.303,3.374
381,182.6222,196.65,3.689,3.379
382,136.28888,195.766,3.689,3.385
383,234.75552,196.308,3.689,3.389
384,229.48889,196.244,3.654,3.392
385,248.78885,196.494,3.537,3.392
386,249.25552,196.412,3.384,3.39
387,223.55556,197.293,3.169,3.391
388,221.42218,198.559,3.55,3.403
389,253.81108,199.761,3.55,3.412
390,244.29997,200.701,3.606,3.412
391,343.9111,202.563,3.654,3.411
392,171.16667,202.766,2.995,3.404
393,201.12222,203.065,2.976,3.397
394,222.33331,203.867,3.516,3.396
395,191.85555,203.82,3.654,3.397
396,223.86664,203.76,3.308,3.395
397,275.50003,204.407,3.689,3.399
398,126.28888,203.803,3.689,3.404
399,204.98888,203.887,3.654,3.409
400,328.00006,205.462,3.689,3.415
401,196.80003,204.923,3.654,3.415
402,206.2,205.435,3.446,3.413
403,211.50003,205.715,3.468,3.411
404,268.50003,205.858,3.654,3.41
405,224.27777,206.246,3.572,3.41
406,240.64438,207.2,3.585,3.419
407,260.43335,208.504,3.455,3.427
408,194.87779,208.29,3.295,3.427
409,225.16666,208.349,3.537,3.429
410,255.86667,209.178,3.503,3.432
411,234.01111,208.751,3.503,3.431
412,222.37778,208.888,3.385,3.428
413,210.31114,208.808,3.28,3.426
414,216.1222,208.252,3.62,3.426
415,262.1778,208.774,3.689,3.43
416,201.51112,209.231,3.689,3.439
417,136.21109,208.46,3.62,3.439
418,134.94443,208.672,3.446,3.436
419,140.32224,208.484,2.765,3.428
420,171.83333,208.697,3.654,3.434
421,190.5555,209.186,3.62,3.448
422,218.79996,208.558,3.412,3.446
423,217.22221,208.923,3.254,3.442
424,224.22223,209.013,3.385,3.442
425,273.80002,209.832,3.654,3.446
426,213.06665,209.773,3.108,3.446
427,279.08887,210.249,3.606,3.449
428,247.79996,211.853,3.654,3.461
429,210.88885,212.241,3.654,3.466
430,225.51108,212.689,3.654,3.466
431,226.24443,213.529,3.62,3.466
432,222.01115,213.962,3.446,3.469
433,197.56665,213.799,3.316,3.468
434,225.46663,214.589,3.364,3.466
435,191.96666,214.173,3.308,3.464
436,214.43326,214.634,3.62,3.47
437,247.77774,215.262,3.349,3.474
438,197.52219,215.207,3.55,3.477
439,229.44444,214.952,3.606,3.477
440,188.71112,214.821,3.689,3.477
441,241.67772,215.097,3.654,3.477
442,212.90001,214.714,3.689,3.478
443,231.41113,214.577,3.62,3.481
444,294.5,214.989,3.503,3.483
445,160.73332,214.052,3.15,3.481
446,149.9111,213.233,2.85,3.475
447,71.744446,211.319,2.123,3.462
448,66.977776,209.683,2.195,3.45
449,96.04443,208.793,2.527,3.439
450,216.15553,208.815,3.42,3.437
451,160.78891,208.545,3.689,3.437
452,195.45558,208.792,3.654,3.437
453,175.96669,208.345,3.221,3.432
454,203.37778,208.246,3.468,3.43
455,125.17777,206.552,3.295,3.426
456,76.59999,205.085,2.524,3.416
457,178.15556,204.298,3.303,3.415
458,196.31113,204.092,3.503,3.418
459,196.70004,203.936,3.689,3.42
460,210.56667,203.781,3.654,3.423
461,242.6778,204.5,3.585,3.425
462,241.2222,204.187,3.689,3.427
463,155.0,202.681,2.96,3.42
464,257.1444,202.557,3.55,3.421
465,199.12218,202.242,3.572,3.422
466,162.47774,201.401,3.069,3.418
467,101.444435,201.002,2.308,3.409
468,272.13336,201.271,3.407,3.408
469,201.77776,201.812,3.689,3.408
470,198.51114,201.63,3.654,3.408
471,222.88892,202.616,3.516,3.407
472,64.92222,201.513,2.838,3.402
473,228.84445,202.568,3.412,3.412
474,230.21109,203.791,3.585,3.424
475,228.75555,203.88,3.481,3.424
476,270.5222,205.278,3.371,3.42
477,184.42224,205.397,3.654,3.421
478,185.87776,205.954,3.689,3.423
479,262.9889,206.91,3.654,3.427
480,223.96666,207.656,3.654,3.431
481,294.64444,208.776,3.654,3.431
482,218.82225,209.601,3.585,3.43
483,301.43332,210.268,3.585,3.429
484,197.87775,209.952,3.336,3.425
485,278.02222,210.244,3.585,3.426
486,237.09996,210.123,3.585,3.428
487,235.7444,210.245,3.654,3.433
488,277.89996,210.809,3.606,3.433
489,146.3,209.734,3.1,3.429
490,166.87779,208.96,2.896,3.422
491,228.36664,207.805,3.338,3.418
492,300.48892,209.098,3.516,3.424
493,200.72226,209.094,3.55,3.429
494,267.3556,209.544,3.654,3.431
495,228.80002,209.914,3.654,3.431
496,196.8556,209.643,3.585,3.434
497,195.73334,208.846,3.654,3.433
498,181.29996,209.396,3.689,3.433
499,215.42221,209.5,3.689,3.434
500,241.66669,208.637,3.689,3.434
501,201.49994,208.684,3.654,3.434
502,169.25555,208.314,3.316,3.432
503,242.83336,208.628,3.516,3.433
504,278.37778,208.727,3.351,3.43
505,189.28891,208.377,3.033,3.424
506,184.16669,207.812,2.919,3.418
