Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
500,-440.921,-440.921,3948.208,3948.208,0.003,0.003,0.473,0.473
1000,-272.734,-356.828,1188.813,2568.511,0.022,0.012,0.477,0.475
1500,-177.734,-297.13,694.69,1943.904,0.002,0.009,0.465,0.472
2000,-237.622,-282.253,1450.846,1820.639,0.013,0.01,0.467,0.47
2500,-199.483,-265.699,1237.975,1704.107,0.034,0.015,0.467,0.47
3000,-275.308,-267.3,1742.165,1710.45,0.008,0.014,0.475,0.471
3500,-94.623,-242.632,475.237,1533.991,0.134,0.031,0.452,0.468
4000,-406.64,-263.133,2789.098,1690.879,0.097,0.039,0.472,0.468
4500,-106.244,-245.701,897.442,1602.72,0.043,0.039,0.473,0.469
5000,-219.974,-243.128,4026.326,1845.08,0.022,0.038,0.464,0.468
5500,-153.713,-235.0,1185.556,1785.123,0.023,0.036,0.468,0.468
6000,-220.261,-233.771,1326.238,1746.883,0.104,0.042,0.461,0.468
6500,-234.596,-233.835,1989.37,1765.536,0.047,0.042,0.472,0.468
7000,-275.898,-236.839,1649.893,1757.276,0.147,0.05,0.46,0.468
7500,-13.495,-221.95,11.649,1640.901,0.05,0.05,0.433,0.465
8000,-152.137,-217.586,1579.552,1637.066,0.049,0.05,0.48,0.466
8500,-159.807,-214.188,3233.203,1730.957,0.061,0.05,0.439,0.465
9000,-62.829,-205.779,848.638,1681.939,0.081,0.052,0.445,0.463
9500,-109.062,-200.688,514.211,1620.48,0.043,0.052,0.468,0.464
10000,-173.376,-199.323,3853.353,1732.123,0.048,0.051,0.468,0.464
10500,-143.411,-196.66,841.698,1689.722,0.069,0.052,0.456,0.464
11000,-148.844,-194.487,1411.177,1677.061,0.034,0.051,0.458,0.463
11500,-280.215,-198.214,3406.877,1752.27,0.061,0.052,0.451,0.463
12000,-7.958,-190.287,88.588,1682.95,0.118,0.055,0.061,0.446
12500,-136.321,-188.128,1317.704,1668.34,0.044,0.054,0.467,0.447
13000,-230.25,-189.748,1813.922,1673.94,0.029,0.053,0.461,0.447
13500,17.658,-182.067,92.308,1615.361,0.065,0.054,0.429,0.447
14000,-202.49,-182.796,1400.106,1607.673,0.066,0.054,0.455,0.447
14500,-54.829,-178.383,210.363,1559.49,0.114,0.056,0.439,0.447
15000,-84.533,-175.255,720.511,1531.524,0.122,0.058,0.43,0.446
15500,-110.586,-173.169,725.518,1505.524,0.097,0.06,0.46,0.447
16000,36.9,-166.604,286.72,1467.436,0.078,0.06,0.425,0.446
16500,-39.728,-162.759,363.476,1433.983,0.217,0.065,0.302,0.442
17000,-146.119,-162.27,1471.6,1435.089,0.058,0.065,0.459,0.442
17500,14.036,-157.233,73.863,1396.197,0.158,0.067,0.218,0.436
18000,-159.545,-157.297,1771.874,1406.632,0.059,0.067,0.457,0.436
18500,-183.768,-158.012,1307.197,1403.945,0.115,0.068,0.441,0.436
19000,-42.548,-154.974,140.229,1370.689,0.05,0.068,0.453,0.437
19500,-6.64,-151.17,7.143,1335.727,0.089,0.069,0.374,0.435
20000,-112.248,-150.197,1286.375,1334.493,0.047,0.068,0.454,0.436
20500,-75.087,-148.365,258.406,1308.247,0.022,0.067,0.45,0.436
21000,-211.348,-149.865,1975.471,1324.133,0.072,0.067,0.458,0.437
21500,-28.421,-147.041,104.216,1295.763,0.053,0.067,0.395,0.436
22000,-164.85,-147.445,1891.517,1309.303,0.087,0.067,0.439,0.436
22500,-72.763,-145.786,289.788,1286.647,0.091,0.068,0.443,0.436
23000,-44.641,-143.587,301.183,1265.224,0.095,0.068,0.419,0.435
