Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
66000,14.593,43.75,36.096,212.939,0.048,0.051,0.206,0.269
66500,-21.803,42.36,23.946,208.397,0.064,0.051,0.152,0.267
67000,112.075,42.346,358.963,209.364,0.029,0.051,0.294,0.267
67500,81.262,42.829,304.583,211.743,0.035,0.051,0.308,0.268
68000,84.269,43.21,335.333,214.694,0.05,0.051,0.314,0.268
68500,-0.326,42.798,112.523,215.011,0.04,0.051,0.024,0.266
69000,-52.53,42.048,141.592,215.661,0.027,0.051,0.244,0.267
69500,78.225,42.264,226.709,217.035,0.047,0.05,0.286,0.266
70000,49.099,40.869,75.4,210.485,0.055,0.051,0.3,0.266
70500,74.311,41.207,265.904,212.516,0.043,0.051,0.261,0.265
71000,-68.293,41.207,351.97,215.1,0.041,0.05,0.232,0.264
71500,103.644,41.514,338.273,217.028,0.051,0.05,0.259,0.264
72000,127.085,42.874,555.351,222.435,0.055,0.049,0.309,0.265
72500,-53.537,41.561,93.985,220.691,0.059,0.049,0.301,0.265
73000,31.127,40.607,38.371,218.022,0.066,0.05,0.214,0.264
73500,67.433,40.583,537.285,221.984,0.051,0.05,0.285,0.264
74000,11.798,41.285,34.724,220.673,0.046,0.05,0.198,0.263
74500,37.747,40.441,60.056,215.444,0.053,0.05,0.305,0.263
75000,60.196,39.891,199.498,210.387,0.029,0.05,0.289,0.263
75500,54.875,40.173,226.528,212.022,0.058,0.049,0.288,0.263
76000,111.943,41.166,366.025,215.474,0.033,0.049,0.294,0.263
76500,70.588,40.918,268.226,215.287,0.026,0.049,0.284,0.263
77000,1.592,39.188,10.883,206.567,0.062,0.049,0.136,0.261
77500,27.647,39.975,76.826,206.923,0.049,0.048,0.274,0.261
78000,-19.35,39.151,67.048,206.077,0.066,0.049,0.09,0.259
78500,16.044,39.64,34.14,205.973,0.023,0.048,0.113,0.257
79000,-25.153,39.559,61.678,206.278,0.053,0.048,0.291,0.257
79500,-27.781,38.868,35.35,204.729,0.037,0.048,0.271,0.257
80000,39.96,37.968,51.481,197.448,0.042,0.048,0.267,0.256
80500,-13.957,37.077,35.356,194.351,0.066,0.048,0.046,0.253
81000,-4.822,35.827,25.122,189.446,0.083,0.049,0.185,0.252
81500,-29.806,34.076,41.819,177.185,0.169,0.05,0.27,0.252
82000,36.278,32.862,51.214,170.171,0.05,0.05,0.303,0.252
82500,99.492,33.197,423.935,171.768,0.103,0.05,0.309,0.252
83000,-32.004,31.437,73.38,168.594,0.043,0.05,0.286,0.251
83500,73.322,31.541,293.479,170.495,0.058,0.05,0.283,0.251
84000,84.683,32.341,446.521,174.667,0.067,0.051,0.287,0.253
84500,102.273,32.609,571.09,175.984,0.027,0.05,0.286,0.253
85000,-7.894,32.698,22.369,175.642,0.061,0.05,0.03,0.25
85500,95.17,33.348,374.089,178.944,0.054,0.05,0.294,0.251
86000,3.913,33.239,25.803,178.368,0.076,0.05,0.106,0.252
86500,104.545,33.789,508.696,182.727,0.087,0.05,0.315,0.252
87000,13.044,33.582,14.439,182.292,0.03,0.05,0.166,0.251
87500,55.734,34.006,67.673,182.648,0.061,0.05,0.311,0.252
88000,-41.99,33.649,174.628,184.164,0.024,0.05,0.297,0.254
