Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
500,-333.484,-333.484,1795.502,1795.502,0.001,0.001,0.496,0.496
1000,-271.776,-302.63,1361.279,1578.391,0.001,0.001,0.496,0.496
1500,-367.902,-324.388,2507.576,1888.119,0.003,0.002,0.497,0.497
2000,-399.939,-343.275,3150.757,2203.779,0.005,0.003,0.497,0.497
2500,-182.786,-311.177,808.682,1924.759,0.009,0.004,0.495,0.496
3000,-239.764,-299.275,1192.37,1802.694,0.002,0.004,0.497,0.496
3500,-209.471,-286.446,861.541,1668.244,0.013,0.005,0.497,0.496
4000,-262.303,-283.428,1202.665,1610.047,0.006,0.005,0.497,0.496
4500,-432.261,-299.965,3153.65,1781.558,0.008,0.005,0.497,0.497
5000,-349.987,-304.967,2026.547,1806.057,0.006,0.006,0.497,0.497
5500,-252.936,-300.237,1165.379,1747.814,0.017,0.007,0.496,0.497
6000,-370.117,-306.061,2593.554,1818.292,0.008,0.007,0.496,0.497
6500,-223.409,-299.703,1018.996,1756.808,0.008,0.007,0.495,0.496
7000,-222.407,-294.182,998.143,1702.617,0.006,0.007,0.495,0.496
7500,-214.053,-288.84,1030.015,1657.777,0.009,0.007,0.493,0.496
8000,-259.002,-286.975,1256.589,1632.703,0.013,0.007,0.493,0.496
8500,-198.399,-281.765,1005.565,1595.812,0.007,0.007,0.491,0.496
9000,29.414,-264.477,99.376,1512.677,0.006,0.007,0.455,0.493
9500,-170.272,-259.519,1024.776,1486.998,0.027,0.008,0.48,0.493
10000,-290.528,-261.069,1767.954,1501.046,0.021,0.009,0.487,0.492
10500,-313.087,-263.546,1864.502,1518.353,0.005,0.009,0.484,0.492
11000,-320.358,-266.129,1777.402,1530.128,0.006,0.009,0.487,0.492
11500,-305.598,-267.845,1808.29,1542.222,0.014,0.009,0.482,0.491
12000,-112.825,-261.385,224.48,1487.316,0.01,0.009,0.484,0.491
12500,-196.786,-258.801,871.131,1462.669,0.005,0.009,0.478,0.491
13000,-289.804,-259.994,1553.084,1466.146,0.015,0.009,0.48,0.49
13500,-21.037,-251.144,88.498,1415.122,0.036,0.01,0.332,0.484
14000,-155.043,-247.711,549.342,1384.202,0.023,0.01,0.473,0.484
14500,-361.346,-251.63,2268.65,1414.7,0.012,0.01,0.473,0.483
15000,-14.749,-243.734,88.93,1370.508,0.019,0.011,0.279,0.477
15500,-123.61,-239.859,304.759,1336.129,0.022,0.011,0.474,0.477
16000,-164.371,-237.5,577.52,1312.422,0.009,0.011,0.469,0.476
16500,-237.402,-237.497,1139.78,1307.19,0.008,0.011,0.467,0.476
17000,-289.621,-239.03,1789.678,1321.381,0.014,0.011,0.469,0.476
17500,-54.588,-233.76,294.53,1292.043,0.027,0.011,0.396,0.474
18000,-310.975,-235.905,1778.803,1305.564,0.007,0.011,0.469,0.473
18500,-185.378,-234.54,691.01,1288.954,0.011,0.011,0.46,0.473
19000,-393.303,-238.717,2829.557,1329.496,0.022,0.012,0.462,0.473
19500,-253.142,-239.087,1337.491,1329.701,0.007,0.011,0.463,0.473
20000,-385.042,-242.736,2967.583,1370.648,0.008,0.011,0.459,0.472
20500,-261.037,-243.183,1563.893,1375.362,0.015,0.012,0.463,0.472
21000,-279.54,-244.048,1557.688,1379.703,0.011,0.012,0.456,0.472
21500,18.345,-237.946,63.571,1349.095,0.031,0.012,0.362,0.469
22000,-58.047,-233.857,92.555,1320.537,0.003,0.012,0.448,0.469
22500,-55.555,-229.895,119.927,1293.857,0.007,0.012,0.42,0.468
23000,-171.648,-228.629,798.342,1283.085,0.001,0.011,0.446,0.467
23500,-365.092,-231.532,2506.562,1309.116,0.004,0.011,0.457,0.467
24000,-216.111,-231.211,1247.618,1307.835,0.005,0.011,0.442,0.466
24500,-360.246,-233.845,3029.098,1342.963,0.002,0.011,0.453,0.466
25000,-263.273,-234.433,1098.513,1338.074,0.018,0.011,0.454,0.466
25500,-102.152,-231.839,210.505,1315.965,0.001,0.011,0.455,0.466
26000,-201.199,-231.25,754.139,1305.161,0.002,0.011,0.46,0.465
26500,-271.547,-232.01,1425.807,1307.437,0.002,0.011,0.459,0.465
27000,-452.028,-236.085,3872.113,1354.931,0.001,0.01,0.459,0.465
27500,-294.12,-237.14,1548.638,1358.453,0.004,0.01,0.454,0.465
28000,-371.846,-239.545,3224.521,1391.775,0.001,0.01,0.448,0.465
28500,-51.813,-236.252,92.874,1368.988,0.003,0.01,0.435,0.464
29000,-64.687,-233.294,75.934,1346.694,0.002,0.01,0.461,0.464
29500,-329.738,-234.929,1740.117,1353.362,0.006,0.01,0.457,0.464
30000,-252.704,-235.225,1480.123,1355.475,0.001,0.01,0.45,0.464
30500,15.494,-231.115,19.24,1333.569,0.003,0.009,0.359,0.462
31000,-227.608,-231.058,1498.065,1336.222,0.001,0.009,0.439,0.462
31500,-60.476,-228.35,188.392,1318.003,0.006,0.009,0.422,0.461
32000,-165.879,-227.374,704.216,1308.412,0.004,0.009,0.436,0.461
32500,-139.132,-226.017,507.883,1296.096,0.007,0.009,0.458,0.461
33000,-183.767,-225.377,926.946,1290.503,0.003,0.009,0.432,0.46
33500,-176.826,-224.652,643.219,1280.842,0.0,0.009,0.452,0.46
34000,-239.015,-224.863,734.558,1272.809,0.007,0.009,0.457,0.46
34500,-165.688,-224.006,540.554,1262.196,0.001,0.009,0.457,0.46
35000,-323.879,-225.432,2190.601,1275.459,0.001,0.009,0.455,0.46
35500,-161.93,-224.538,620.953,1266.241,0.003,0.009,0.456,0.46
36000,-235.629,-224.692,925.499,1261.508,0.002,0.009,0.456,0.46
36500,-97.486,-222.949,212.038,1247.132,0.002,0.008,0.443,0.46
37000,-20.042,-220.207,42.09,1230.848,0.002,0.008,0.368,0.458
37500,-48.828,-217.922,195.417,1217.042,0.002,0.008,0.342,0.457
38000,-146.798,-216.987,424.913,1206.619,0.0,0.008,0.454,0.457
38500,-236.819,-217.244,1029.618,1204.32,0.001,0.008,0.453,0.457
39000,-168.374,-216.618,574.066,1196.24,0.0,0.008,0.452,0.457
39500,-117.534,-215.363,303.002,1184.933,0.001,0.008,0.445,0.456
40000,-207.774,-215.269,1311.678,1186.518,0.002,0.008,0.451,0.456
40500,-206.238,-215.157,659.635,1180.013,0.002,0.008,0.454,0.456
41000,-36.026,-212.972,54.518,1166.288,0.001,0.008,0.423,0.456
41500,-349.732,-214.62,2000.061,1176.333,0.001,0.008,0.453,0.456
42000,-429.575,-217.179,3602.101,1205.211,0.0,0.007,0.452,0.456
42500,-240.6,-217.455,1244.58,1205.674,0.0,0.007,0.45,0.456
43000,-294.696,-218.353,1528.494,1209.428,0.0,0.007,0.455,0.456
43500,-22.06,-216.097,41.192,1196.0,0.001,0.007,0.373,0.455
44000,-48.803,-214.196,78.204,1183.298,0.0,0.007,0.435,0.455
44500,-160.836,-213.596,661.173,1177.431,0.0,0.007,0.445,0.455
45000,-270.589,-214.229,1623.263,1182.385,0.0,0.007,0.449,0.454
45500,-256.561,-214.694,1579.588,1186.75,0.001,0.007,0.452,0.454
46000,-127.046,-213.742,540.345,1179.724,0.0,0.007,0.434,0.454
46500,-175.15,-213.327,584.771,1173.326,0.0,0.007,0.455,0.454
47000,-268.459,-213.913,1284.93,1174.514,0.0,0.007,0.455,0.454
47500,-48.973,-212.177,229.917,1164.57,0.0,0.007,0.348,0.453
48000,-91.117,-210.916,177.233,1154.286,0.0,0.007,0.452,0.453
48500,-108.555,-209.861,277.354,1145.245,0.001,0.007,0.437,0.453
49000,-267.967,-210.454,1636.45,1150.257,0.001,0.006,0.436,0.453
49500,-235.243,-210.704,1110.591,1149.857,0.0,0.006,0.454,0.453
50000,-146.371,-210.061,571.764,1144.076,0.0,0.006,0.441,0.453
50500,-173.076,-208.457,536.071,1131.482,0.0,0.006,0.454,0.452
51000,-40.494,-206.144,54.203,1118.411,0.0,0.006,0.431,0.452
51500,-383.986,-206.305,2506.958,1118.405,0.0,0.006,0.455,0.451
52000,-248.86,-204.794,1143.808,1098.335,0.0,0.006,0.455,0.451
52500,-394.579,-206.912,3144.061,1121.689,0.0,0.006,0.449,0.45
53000,-183.371,-206.348,722.081,1116.986,0.0,0.006,0.445,0.45
53500,-181.857,-206.072,1007.503,1118.446,0.0,0.006,0.438,0.449
54000,-346.5,-206.914,2410.418,1130.523,0.0,0.006,0.451,0.449
54500,-372.621,-206.317,3160.016,1130.587,0.0,0.006,0.436,0.448
55000,-174.859,-204.566,673.101,1117.052,0.0,0.006,0.453,0.448
55500,-229.497,-204.332,1449.41,1119.893,0.0,0.006,0.435,0.447
56000,-171.79,-202.348,706.028,1101.017,0.0,0.006,0.455,0.447
56500,-10.526,-200.22,26.808,1091.096,0.0,0.005,0.247,0.444
57000,-260.26,-200.598,1578.67,1096.901,0.0,0.005,0.45,0.444
57500,-351.883,-201.976,2464.15,1111.242,0.0,0.005,0.447,0.443
58000,-267.137,-202.058,1800.848,1116.685,0.0,0.005,0.448,0.443
58500,-204.677,-202.121,1351.643,1120.146,0.0,0.005,0.44,0.442
59000,-272.955,-205.144,1397.077,1133.123,0.0,0.005,0.449,0.442
59500,-157.345,-205.015,905.483,1131.93,0.0,0.005,0.429,0.442
60000,-152.519,-203.635,556.425,1119.814,0.0,0.005,0.453,0.441
60500,-205.687,-202.561,1161.193,1112.781,0.0,0.005,0.444,0.441
61000,-59.881,-199.956,72.916,1095.736,0.0,0.004,0.455,0.441
61500,-155.048,-198.451,597.65,1083.63,0.0,0.004,0.444,0.44
62000,-154.933,-198.872,465.531,1086.04,0.0,0.004,0.449,0.44
62500,-282.655,-199.73,1502.953,1092.359,0.0,0.004,0.453,0.44
63000,-35.818,-197.191,71.342,1077.541,0.0,0.004,0.381,0.439
63500,22.931,-196.751,13.389,1076.79,0.0,0.004,0.449,0.44
64000,-110.113,-196.302,353.747,1074.834,0.0,0.003,0.438,0.44
64500,-413.814,-196.826,3179.7,1083.945,0.0,0.003,0.452,0.439
65000,-57.07,-197.249,109.051,1084.146,0.0,0.003,0.428,0.441
65500,-326.486,-199.278,2099.399,1102.092,0.0,0.003,0.454,0.441
66000,-120.234,-198.837,380.523,1100.122,0.0,0.003,0.44,0.44
66500,-70.836,-197.171,127.604,1090.001,0.0,0.003,0.447,0.44
67000,-132.555,-195.601,492.53,1077.029,0.0,0.003,0.44,0.44
67500,-325.944,-198.314,2287.75,1096.961,0.0,0.002,0.45,0.44
68000,-363.91,-198.843,2532.424,1104.498,0.0,0.002,0.452,0.44
68500,-138.435,-198.374,596.855,1103.556,0.0,0.002,0.426,0.44
69000,-39.213,-194.833,69.576,1075.956,0.0,0.002,0.401,0.439
69500,-12.286,-192.425,34.19,1062.923,0.0,0.002,0.295,0.438
70000,-136.54,-189.94,543.23,1038.68,0.0,0.002,0.45,0.437
70500,-216.113,-189.49,1070.568,1033.746,0.0,0.002,0.447,0.437
71000,-249.695,-189.192,1374.9,1031.919,0.0,0.002,0.453,0.437
71500,-172.767,-191.103,556.943,1036.852,0.0,0.001,0.451,0.438
72000,-73.881,-191.261,123.675,1037.163,0.0,0.001,0.444,0.438
72500,-132.351,-192.029,468.719,1040.651,0.0,0.001,0.432,0.438
73000,13.351,-190.179,11.321,1032.781,0.0,0.001,0.377,0.438
73500,-50.188,-187.03,62.227,1008.338,0.0,0.001,0.453,0.438
74000,-294.197,-187.811,1844.702,1014.309,0.0,0.001,0.445,0.438
74500,-209.974,-186.308,1278.727,996.805,0.0,0.001,0.431,0.437
75000,-41.473,-184.09,33.381,986.154,0.0,0.001,0.453,0.437
75500,-220.288,-185.272,1151.88,995.567,0.0,0.001,0.452,0.437
76000,-234.533,-185.605,1182.009,999.846,0.0,0.001,0.449,0.437
76500,-58.854,-183.478,239.508,987.983,0.0,0.001,0.386,0.436
77000,26.677,-178.691,21.114,949.473,0.0,0.001,0.439,0.436
77500,63.665,-175.113,157.585,935.563,0.0,0.001,0.424,0.436
78000,-205.033,-173.445,832.302,911.64,0.0,0.001,0.444,0.436
78500,-132.377,-174.251,541.269,916.124,0.0,0.001,0.435,0.436
79000,-113.946,-174.743,599.011,921.355,0.0,0.001,0.399,0.435
79500,21.114,-171.235,16.668,904.121,0.0,0.001,0.434,0.435
80000,-238.722,-171.095,1581.16,905.131,0.0,0.001,0.444,0.435
80500,-93.796,-172.188,242.255,907.361,0.0,0.001,0.442,0.436
81000,-155.743,-171.469,672.192,899.102,0.0,0.001,0.439,0.436
81500,-126.71,-172.132,438.563,901.604,0.0,0.001,0.446,0.436
82000,-210.673,-172.58,1019.317,904.755,0.0,0.001,0.443,0.436
82500,-377.437,-174.963,3052.009,930.196,0.0,0.0,0.447,0.436
