Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
500,-1.819,-1.819,3970.727,3970.727,0.0,0.0,0.5,0.5
1000,-0.638,-1.229,3817.477,3894.102,0.0,0.0,0.5,0.5
1500,-0.91,-1.123,3681.064,3823.09,0.0,0.0,0.5,0.5
2000,-51.542,-13.728,3550.726,3754.999,0.007,0.002,0.463,0.491
2500,-0.37,-11.056,3428.178,3689.635,0.0,0.001,0.5,0.492
3000,-4.258,-9.923,3304.523,3625.449,0.001,0.001,0.497,0.493
3500,-10.593,-10.019,3183.094,3562.256,0.002,0.001,0.486,0.492
4000,-0.179,-8.789,3064.407,3500.025,0.0,0.001,0.5,0.493
4500,-0.352,-7.851,2947.412,3438.623,0.0,0.001,0.5,0.494
5000,-28.454,-9.912,2833.669,3378.128,0.0,0.001,0.499,0.494
5500,-15.013,-10.375,2722.332,3318.51,0.001,0.001,0.476,0.493
6000,-0.137,-9.522,2612.268,3259.657,0.0,0.001,0.5,0.493
6500,-0.025,-8.792,2504.515,3201.569,0.0,0.001,0.5,0.494
7000,-0.155,-8.175,2399.257,3144.261,0.0,0.001,0.5,0.494
7500,-0.017,-7.631,2296.688,3087.756,0.0,0.001,0.5,0.495
8000,-0.002,-7.154,2195.947,3032.018,0.0,0.001,0.5,0.495
8500,-0.002,-6.733,2097.502,2977.046,0.0,0.001,0.5,0.495
9000,-0.003,-6.359,2001.387,2922.843,0.0,0.001,0.5,0.496
9500,-0.004,-6.025,1907.545,2869.406,0.0,0.001,0.5,0.496
10000,-0.0,-5.724,1815.97,2816.735,0.0,0.001,0.5,0.496
10500,-0.0,-5.451,1726.648,2764.826,0.0,0.001,0.5,0.496
11000,-0.0,-5.203,1639.581,2713.678,0.0,0.001,0.5,0.496
11500,-0.0,-4.977,1554.764,2663.291,0.0,0.0,0.5,0.497
12000,-0.0,-4.77,1472.199,2613.662,0.0,0.0,0.5,0.497
12500,-0.0,-4.579,1391.889,2564.791,0.0,0.0,0.5,0.497
13000,-0.0,-4.403,1313.831,2516.677,0.0,0.0,0.5,0.497
13500,-0.01,-4.24,1238.207,2469.326,0.0,0.0,0.5,0.497
14000,-0.189,-4.096,1164.62,2422.73,0.0,0.0,0.5,0.497
14500,-0.005,-3.954,1093.274,2376.886,0.0,0.0,0.5,0.497
15000,-0.008,-3.823,1024.17,2331.796,0.0,0.0,0.5,0.497
15500,-0.075,-3.702,957.507,2287.464,0.0,0.0,0.5,0.497
16000,-0.018,-3.587,892.98,2243.886,0.0,0.0,0.5,0.498
16500,-0.013,-3.479,830.612,2201.06,0.0,0.0,0.5,0.498
17000,-19.799,-3.959,770.546,2158.986,0.0,0.0,0.479,0.497
17500,-0.105,-3.849,712.84,2117.667,0.0,0.0,0.5,0.497
18000,-0.011,-3.742,657.237,2077.1,0.0,0.0,0.5,0.497
18500,-0.0,-3.641,603.932,2037.285,0.0,0.0,0.5,0.497
19000,-0.0,-3.545,552.88,1998.221,0.0,0.0,0.5,0.497
19500,-0.0,-3.454,504.08,1959.91,0.0,0.0,0.5,0.497
20000,-0.001,-3.368,457.555,1922.351,0.0,0.0,0.5,0.497
20500,-0.001,-3.286,413.279,1885.544,0.0,0.0,0.5,0.498
21000,-0.004,-3.208,371.258,1849.49,0.0,0.0,0.5,0.498
21500,-0.98,-3.156,331.982,1814.199,0.0,0.0,0.499,0.498
22000,-0.045,-3.085,294.286,1779.656,0.0,0.0,0.5,0.498
22500,-1.389,-3.047,259.116,1745.866,0.0,0.0,0.496,0.498
23000,-1.183,-3.007,226.893,1712.845,0.0,0.0,0.497,0.498
23500,-0.023,-2.943,195.692,1680.565,0.0,0.0,0.5,0.498
24000,-0.339,-2.889,166.983,1649.032,0.0,0.0,0.5,0.498
24500,-0.114,-2.832,141.032,1618.256,0.0,0.0,0.5,0.498
25000,-0.06,-2.777,116.841,1588.228,0.0,0.0,0.5,0.498
25500,-0.02,-2.723,95.444,1558.958,0.0,0.0,0.5,0.498
26000,-0.004,-2.671,75.731,1530.434,0.0,0.0,0.5,0.498
26500,-0.008,-2.62,58.344,1502.659,0.0,0.0,0.5,0.498
27000,-0.018,-2.572,43.243,1475.633,0.0,0.0,0.5,0.498
27500,-0.019,-2.526,30.416,1449.356,0.0,0.0,0.5,0.498
28000,-0.013,-2.481,19.872,1423.83,0.0,0.0,0.5,0.498
28500,-0.103,-2.439,13.286,1399.083,0.0,0.0,0.5,0.498
29000,-0.024,-2.398,8.523,1375.108,0.0,0.0,0.5,0.498
29500,-4.741,-2.437,5.155,1351.888,0.001,0.0,0.461,0.497
30000,-2.545,-2.439,3.416,1329.414,0.001,0.0,0.462,0.497
30500,-2.368,-2.438,2.687,1307.664,0.001,0.0,0.464,0.496
31000,-2.471,-2.438,1.749,1286.601,0.0,0.0,0.456,0.496
31500,6.941,-2.29,36.621,1266.76,0.005,0.0,0.402,0.494
32000,-1.261,-2.274,0.771,1246.979,0.0,0.0,0.486,0.494
32500,7.951,-2.116,72.788,1228.915,0.004,0.0,0.333,0.492
33000,-0.736,-2.095,0.195,1210.298,0.001,0.0,0.46,0.491
33500,11.316,-1.895,89.945,1193.576,0.0,0.0,0.49,0.491
34000,-0.051,-1.868,0.001,1176.023,0.001,0.0,0.23,0.487
34500,10.648,-1.687,105.229,1160.505,0.004,0.0,0.347,0.485
35000,-0.052,-1.663,0.001,1143.926,0.001,0.0,0.233,0.482
35500,7.5,-1.534,19.098,1128.083,0.001,0.0,0.431,0.481
36000,-0.033,-1.513,0.001,1112.416,0.001,0.0,0.245,0.478
36500,33.589,-1.033,413.243,1102.838,0.002,0.0,0.423,0.477
37000,-0.03,-1.019,0.001,1087.935,0.001,0.0,0.256,0.474
37500,-0.018,-1.006,0.0,1073.429,0.0,0.0,0.154,0.47
38000,19.999,-0.729,93.382,1060.534,0.002,0.0,0.44,0.469
38500,-0.061,-0.721,0.002,1046.76,0.001,0.0,0.306,0.467
39000,7.65,-0.613,88.571,1034.476,0.001,0.0,0.456,0.467
39500,15.452,-0.41,506.275,1027.79,0.001,0.0,0.496,0.467
40000,-0.03,-0.405,0.001,1014.942,0.001,0.0,0.233,0.464
40500,-0.037,-0.401,0.001,1002.412,0.0,0.0,0.198,0.461
41000,-0.057,-0.396,0.001,990.188,0.0,0.0,0.271,0.459
41500,-0.034,-0.392,0.002,978.258,0.003,0.001,0.329,0.457
42000,-0.04,-0.388,0.001,966.612,0.001,0.001,0.23,0.455
42500,-0.088,-0.384,0.003,955.24,0.001,0.001,0.431,0.454
43000,-0.048,-0.38,0.001,944.133,0.001,0.001,0.248,0.452
43500,-0.062,-0.377,0.002,933.281,0.001,0.001,0.318,0.45
44000,-0.05,-0.373,0.003,922.675,0.001,0.001,0.402,0.45
44500,-0.065,-0.37,0.002,912.308,0.002,0.001,0.358,0.449
45000,-0.038,-0.366,0.001,902.171,0.001,0.001,0.201,0.446
45500,-0.082,-0.363,0.003,892.257,0.002,0.001,0.411,0.446
46000,-0.029,-0.359,0.001,882.559,0.001,0.001,0.265,0.444
46500,-0.072,-0.356,0.002,873.069,0.002,0.001,0.338,0.443
47000,-0.038,-0.353,0.001,863.781,0.001,0.001,0.248,0.44
47500,-0.055,-0.35,0.003,854.689,0.003,0.001,0.396,0.44
48000,-0.052,-0.346,0.004,845.786,0.005,0.001,0.413,0.44
48500,-0.08,-0.344,0.005,837.066,0.001,0.001,0.494,0.44
49000,-0.07,-0.341,0.004,828.525,0.002,0.001,0.464,0.441
49500,5.642,-0.28,14.488,820.302,0.005,0.001,0.45,0.441
50000,-0.054,-0.278,0.001,812.099,0.001,0.001,0.25,0.439
50500,-0.136,-0.261,0.009,772.392,0.001,0.001,0.476,0.438
51000,-0.031,-0.255,0.0,734.217,0.002,0.001,0.134,0.435
51500,-0.062,-0.247,0.004,697.407,0.001,0.001,0.434,0.434
52000,-0.109,0.268,0.006,661.9,0.003,0.001,0.47,0.434
52500,-0.075,0.27,0.004,627.618,0.001,0.001,0.434,0.434
53000,-0.089,0.312,0.004,594.573,0.007,0.001,0.443,0.433
53500,21.824,0.636,214.516,564.887,0.002,0.001,0.472,0.433
54000,-0.045,0.638,0.001,534.243,0.004,0.001,0.268,0.431
54500,9.027,0.731,47.335,505.242,0.006,0.001,0.421,0.43
55000,-0.018,1.016,0.0,476.905,0.0,0.001,0.111,0.426
55500,-0.031,1.166,0.001,449.682,0.001,0.001,0.166,0.423
56000,9.482,1.262,88.424,424.444,0.002,0.001,0.447,0.422
56500,-0.036,1.262,0.001,399.398,0.0,0.001,0.207,0.419
57000,-0.101,1.262,0.003,375.406,0.001,0.001,0.408,0.418
57500,7.633,1.339,47.569,352.915,0.005,0.001,0.435,0.418
58000,5.427,1.393,9.692,331.052,0.008,0.001,0.39,0.417
58500,34.358,1.737,348.947,313.567,0.003,0.001,0.464,0.416
59000,-0.057,1.736,0.002,293.553,0.001,0.001,0.285,0.414
59500,-0.045,1.736,0.001,274.477,0.001,0.001,0.28,0.412
60000,-0.063,1.735,0.001,256.318,0.005,0.001,0.274,0.41
60500,2.657,1.762,4.872,239.1,0.001,0.001,0.34,0.408
61000,-0.083,1.761,0.003,222.704,0.004,0.001,0.385,0.407
61500,-0.047,1.76,0.001,207.156,0.001,0.001,0.268,0.405
62000,-0.067,1.76,0.002,192.434,0.001,0.001,0.338,0.403
62500,4.646,1.806,9.69,178.612,0.005,0.001,0.409,0.402
63000,-0.075,1.805,0.004,165.474,0.003,0.001,0.452,0.402
63500,3.688,1.842,23.622,153.328,0.001,0.001,0.493,0.402
64000,-0.042,1.844,0.002,141.682,0.003,0.001,0.332,0.4
64500,28.881,2.133,497.188,135.721,0.002,0.001,0.47,0.4
65000,-0.071,2.132,0.002,125.48,0.001,0.001,0.347,0.398
65500,9.437,2.227,23.856,116.143,0.003,0.001,0.471,0.398
66000,-0.045,2.227,0.001,107.213,0.004,0.001,0.195,0.395
66500,5.276,2.28,14.42,99.051,0.005,0.002,0.473,0.394
67000,-0.077,2.477,0.005,91.346,0.002,0.002,0.471,0.394
67500,-0.069,2.477,0.002,84.218,0.003,0.002,0.347,0.393
68000,-0.042,2.477,0.001,77.645,0.002,0.002,0.198,0.39
68500,-0.05,2.477,0.002,71.606,0.002,0.002,0.285,0.388
69000,-0.063,2.476,0.002,66.077,0.003,0.002,0.312,0.386
69500,-0.089,2.475,0.004,61.036,0.003,0.002,0.431,0.385
70000,-0.038,2.475,0.001,56.461,0.003,0.002,0.201,0.382
70500,13.897,2.614,88.302,53.211,0.006,0.002,0.409,0.381
71000,-0.053,2.613,0.001,49.498,0.001,0.002,0.242,0.379
71500,-0.091,2.622,0.004,46.179,0.001,0.002,0.469,0.378
72000,-0.078,2.622,0.003,43.236,0.007,0.002,0.37,0.377
72500,-0.111,2.635,0.006,40.645,0.004,0.002,0.479,0.377
73000,-0.026,2.646,0.001,38.376,0.001,0.002,0.239,0.374
73500,-0.088,2.645,0.004,36.419,0.003,0.002,0.449,0.374
74000,-0.033,2.649,0.001,34.749,0.002,0.002,0.175,0.37
74500,31.673,2.966,309.121,36.43,0.006,0.002,0.469,0.37
75000,-0.047,2.967,0.001,35.262,0.003,0.002,0.262,0.368
75500,-0.078,2.966,0.003,34.307,0.003,0.002,0.408,0.367
76000,-0.047,2.965,0.002,33.55,0.004,0.002,0.355,0.365
76500,-0.076,2.965,0.003,32.967,0.002,0.002,0.37,0.364
77000,-0.026,2.965,0.0,32.534,0.001,0.002,0.137,0.36
77500,-0.042,2.965,0.001,32.23,0.001,0.002,0.204,0.358
78000,-0.033,2.964,0.001,32.031,0.002,0.002,0.186,0.354
78500,9.378,3.059,79.177,32.69,0.007,0.002,0.354,0.353
79000,-0.027,3.059,0.001,32.605,0.001,0.002,0.207,0.35
